date,0,3,5,7,8,11,12,13,14,16,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49,50,53,54,55,56,57,59,60,61,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,82,83,84,89,93,94,95,96,97,98,99,100,101,102,104,105,107,108,112,113,118,119,120,121,122,123,124,137,138,143,144,145,146,147,148,154,157,158,166,168,170,174,179,180,182,184,185,188,189,191,195,198,202,203,205,206,208,210,211
2011-04-01,79,68,36,79,58,66,66,76,73,58,71,70,62,53,52,50,49,58,66,30,37,34,45,78,70,72,90,62,64,50,28,71,47,69,68,72,44,48,30,51,52,68,32,70,45,93,53,90,64,72,61,68,57,39,51,58,45,66,61,51,34,43,36,47,63,64,48,57,48,35,58,22,20,47,81,29,50,60,71,81,53,45,71,51,38,41,42,54,49,73,61,73,63,50,27,60,64,53,69,60,39,79,49,53,56,60,77,60,50,49,34,78,53,58,62,50,51,64,25,80
2011-05-01,69,70,38,84,57,65,71,76,73,65,73,74,67,57,56,53,51,66,65,30,38,34,48,81,66,72,87,67,56,47,27,75,49,67,66,74,45,50,29,54,48,71,33,73,49,90,54,92,66,74,61,71,57,48,49,61,51,72,70,53,38,39,39,48,64,67,50,60,49,35,57,26,21,44,75,27,47,60,72,82,54,48,71,53,38,39,42,61,50,66,67,81,67,52,30,54,60,59,66,82,44,77,52,54,64,58,74,62,45,52,33,83,60,62,61,50,49,61,24,74
2011-06-01,88,71,36,80,58,63,66,74,70,61,73,66,64,50,52,48,47,57,63,30,34,33,47,78,69,73,88,64,60,50,27,74,46,62,65,68,40,52,29,48,46,72,31,68,44,87,65,85,66,74,64,72,59,40,50,62,60,68,58,50,35,36,37,46,64,65,51,60,46,40,57,26,20,46,71,28,49,57,64,72,61,50,72,51,40,39,41,61,48,62,61,78,64,54,30,52,62,52,63,60,42,75,49,54,67,57,65,61,49,59,33,77,55,57,62,54,53,68,26,77
2011-07-01,83,67,34,74,58,64,62,72,68,64,68,61,63,44,44,44,40,40,66,30,31,31,44,80,62,72,91,61,59,48,24,71,41,58,63,65,35,52,28,42,45,64,25,67,38,82,63,78,72,73,68,67,55,37,49,58,47,59,54,47,34,27,31,42,63,61,46,56,46,38,53,21,20,44,68,27,50,52,53,72,51,63,85,50,36,39,42,63,52,65,57,66,64,50,47,51,65,48,63,54,38,73,40,59,52,52,86,57,49,43,32,72,52,48,64,55,54,73,27,73
2011-08-01,93,64,31,71,53,61,57,66,66,58,65,56,58,41,41,40,38,37,58,30,28,30,46,78,56,69,82,56,54,46,23,67,38,55,61,62,31,43,24,38,43,61,27,71,35,85,59,68,61,73,61,60,48,32,50,53,31,52,48,43,31,23,28,40,56,59,48,61,41,32,48,21,17,48,65,27,47,59,52,66,48,47,83,50,35,43,49,59,51,59,54,61,61,55,29,51,59,40,59,53,34,69,38,52,43,52,63,52,42,45,29,66,49,46,56,44,47,69,26,70
2011-09-01,75,65,35,77,51,62,71,75,71,57,69,68,66,53,55,47,51,51,60,32,34,33,45,72,59,73,88,71,51,41,25,75,47,61,63,70,42,51,28,51,42,65,36,69,47,88,45,79,61,69,55,68,54,35,50,57,52,67,61,52,31,32,37,46,54,57,60,69,49,39,57,23,17,45,63,31,44,61,69,75,49,50,68,51,38,40,46,59,53,60,58,64,65,56,33,49,57,56,65,65,41,69,48,50,53,54,58,64,45,70,29,73,53,58,55,41,38,54,25,69
2011-10-01,83,67,37,77,52,66,68,71,71,57,72,69,60,57,60,50,49,53,55,34,35,34,51,80,63,76,87,66,53,43,26,72,47,60,63,74,42,51,28,51,40,64,39,73,47,90,34,76,60,71,53,73,59,36,55,65,46,66,60,52,33,37,38,46,59,54,53,64,42,38,60,25,15,43,61,29,49,60,71,74,47,37,66,54,41,46,51,60,58,63,61,72,63,51,29,46,60,52,71,61,39,71,52,47,61,57,60,68,50,51,30,75,52,52,57,42,37,53,27,77
2011-11-01,77,68,37,79,54,67,68,67,71,52,79,70,55,59,65,54,53,57,53,33,35,35,58,84,64,70,91,67,53,45,26,74,47,62,60,71,50,48,28,54,39,63,50,72,46,92,30,64,62,70,49,75,63,45,57,77,50,68,57,53,38,42,39,47,60,55,51,66,41,36,61,39,17,43,60,29,49,63,74,76,48,39,63,63,47,48,47,70,62,62,67,76,62,51,29,46,58,51,68,64,42,66,48,43,43,64,62,64,46,51,28,75,53,56,51,37,32,48,29,72
2011-12-01,91,69,39,77,60,62,66,72,70,52,86,62,54,55,61,54,48,51,46,35,31,34,53,85,64,69,95,65,55,49,28,84,42,56,56,62,44,51,28,50,39,62,53,78,38,87,41,51,69,71,51,81,69,67,67,82,40,59,52,52,44,35,36,42,59,60,46,61,34,33,63,67,34,44,59,29,55,54,63,78,48,32,66,74,53,58,46,87,57,60,76,79,65,58,26,43,67,47,61,59,39,60,43,41,32,71,64,67,47,46,28,73,51,50,51,37,32,54,31,78
2012-01-01,75,65,38,81,52,68,68,75,74,55,78,68,59,58,56,51,50,57,57,33,32,34,53,77,59,66,94,75,53,45,28,73,51,59,60,72,47,46,31,54,39,66,36,88,51,87,38,48,59,70,55,83,64,37,52,68,51,65,59,55,35,39,41,47,59,59,55,66,42,37,67,24,24,45,60,36,44,57,72,79,47,38,66,57,44,44,42,63,57,67,60,66,67,50,29,52,54,62,68,63,43,67,50,47,38,61,67,71,43,55,27,81,58,58,57,42,75,60,24,68
2012-02-01,82,65,34,77,51,65,69,69,73,62,69,66,55,55,51,48,49,55,56,30,32,32,47,71,61,66,90,70,51,43,26,75,48,60,59,76,45,47,30,52,40,65,37,83,45,88,60,54,56,69,55,70,54,37,55,60,47,67,56,52,32,39,42,44,59,61,50,62,39,33,56,25,17,47,63,28,44,56,69,78,47,34,67,53,39,47,43,61,59,65,61,66,67,56,27,47,58,54,70,61,42,67,45,46,38,60,58,61,43,48,26,77,54,58,54,42,43,57,23,68
2012-03-01,83,62,33,75,46,65,67,68,73,55,67,67,55,56,50,49,49,55,56,28,32,31,47,65,56,62,88,68,49,38,25,73,48,65,61,71,45,44,31,53,41,61,45,88,46,90,34,71,57,70,55,68,56,37,51,62,52,73,56,52,29,42,40,47,57,61,53,58,40,35,59,20,16,45,65,27,41,56,68,75,46,46,72,51,39,42,41,56,53,67,61,65,64,53,29,47,51,52,67,65,39,70,45,48,49,50,52,62,42,53,25,73,55,55,56,40,45,56,21,64
2012-04-01,80,62,32,75,48,67,64,64,73,68,69,64,58,53,47,47,46,49,55,28,30,30,48,71,58,65,88,62,51,39,26,73,46,68,62,68,42,44,27,48,40,66,30,90,41,93,49,87,62,74,57,71,53,37,54,60,43,64,57,51,29,42,38,43,57,67,53,56,40,33,53,21,19,48,63,25,45,53,64,73,47,43,76,53,44,44,41,58,55,63,65,72,64,57,28,47,55,48,68,62,38,67,43,49,55,51,55,57,45,46,25,77,53,55,58,43,46,61,22,63
2012-05-01,81,59,31,76,46,65,61,64,72,71,67,66,59,53,48,48,44,50,54,27,29,28,48,66,55,62,86,57,48,37,25,73,44,64,59,64,40,42,25,47,39,68,30,93,39,87,57,97,61,71,53,70,50,40,51,63,45,61,66,48,28,37,34,46,53,71,53,54,36,34,52,23,16,43,60,24,39,53,64,70,49,48,77,52,46,38,40,59,50,62,64,77,62,56,29,46,48,47,65,58,39,66,44,46,57,51,57,57,41,47,25,75,57,56,54,43,44,57,20,59
2012-06-01,75,60,31,78,45,59,62,66,71,62,68,72,69,50,45,45,44,49,56,28,30,28,48,63,54,62,89,64,48,35,25,73,45,59,60,64,39,45,26,46,38,69,28,92,41,87,64,78,60,69,57,72,53,39,48,60,55,66,74,51,29,33,32,44,56,75,51,54,38,37,52,26,17,39,58,24,34,52,59,66,52,47,74,50,39,37,40,62,45,65,66,79,61,56,32,43,47,50,61,61,40,67,42,46,56,49,56,56,42,46,24,76,52,51,54,43,48,60,20,58
2012-07-01,80,54,29,71,43,61,58,60,68,52,66,58,59,41,38,39,37,38,55,26,27,27,44,62,49,57,91,62,47,37,23,70,40,55,58,63,36,45,25,38,37,61,22,93,35,83,59,68,64,72,64,69,52,34,49,58,41,60,49,46,29,21,29,42,57,74,49,55,36,33,51,19,17,34,57,25,34,47,47,59,45,60,86,47,40,38,40,59,45,67,61,68,62,54,70,43,46,48,61,54,38,71,36,50,50,45,59,56,43,43,24,71,55,48,58,50,51,70,21,54
2012-08-01,89,52,27,66,45,59,52,56,63,46,59,51,61,36,34,36,32,33,51,25,23,25,42,61,46,56,81,53,44,35,21,68,38,53,54,59,30,38,21,34,39,58,21,83,31,80,49,65,61,72,58,60,43,30,48,52,27,50,44,40,27,20,24,33,53,68,52,56,33,29,44,18,15,35,63,24,36,43,44,51,43,86,90,46,38,37,42,57,46,59,57,62,58,55,26,43,42,38,58,49,33,64,33,46,36,40,58,51,40,42,23,66,50,49,54,40,44,68,21,52
2012-09-01,73,56,32,74,42,65,64,67,69,52,68,64,56,49,49,45,47,49,51,29,29,30,45,65,52,56,85,66,47,34,24,72,46,57,60,72,44,46,25,46,37,61,29,88,44,91,40,88,56,67,50,68,51,33,51,61,49,65,55,51,28,30,49,40,54,63,65,69,37,33,59,21,14,38,60,30,33,52,62,65,46,50,71,51,43,40,45,61,52,62,58,66,63,57,31,42,43,53,68,59,38,69,44,44,52,49,67,66,41,63,23,72,56,56,53,40,37,54,22,54
2012-10-01,71,57,32,77,43,62,67,69,68,50,71,64,54,49,55,46,57,51,48,30,30,30,51,66,51,57,92,68,49,35,27,72,46,58,57,76,43,45,25,50,40,62,38,83,44,98,39,66,55,65,48,72,54,33,55,64,46,68,54,51,28,32,79,43,54,59,51,71,32,36,58,23,14,38,64,28,35,54,63,66,46,37,65,52,44,45,47,59,52,61,63,66,60,57,26,41,45,54,69,58,38,64,44,41,48,48,52,66,42,46,25,71,53,52,52,35,31,48,23,59
2012-11-01,80,57,33,74,45,62,64,70,69,48,77,62,54,48,57,47,54,49,43,31,29,29,58,69,52,58,89,64,51,40,27,71,44,59,55,68,43,42,24,50,41,62,43,85,40,100,29,56,59,66,44,71,58,40,56,73,43,62,51,50,32,33,70,44,52,60,50,71,29,35,54,35,14,40,63,27,34,52,63,66,48,37,63,60,47,47,45,65,55,61,67,78,59,55,24,38,49,46,64,57,38,59,43,38,49,49,53,62,41,46,24,71,52,60,46,33,28,45,25,59
2012-12-01,91,59,34,72,47,60,64,70,69,50,81,56,52,48,58,48,46,44,39,33,26,29,100,70,55,59,92,59,51,40,28,80,42,61,53,62,40,44,23,44,41,61,41,100,33,90,40,47,65,66,45,79,61,61,66,82,39,56,45,47,39,33,43,40,53,64,45,58,25,31,54,61,28,41,62,28,36,48,57,67,46,31,63,73,59,59,46,83,54,58,75,82,61,58,23,38,51,41,59,54,38,55,40,36,28,60,57,61,44,40,24,71,60,52,44,34,28,50,29,63
2013-01-01,76,56,32,77,43,64,66,71,68,56,72,66,55,49,49,47,49,53,49,30,28,28,46,73,50,56,93,74,52,35,28,71,48,61,55,68,42,47,25,50,44,65,31,73,44,94,59,45,56,66,50,79,55,33,52,67,48,64,54,52,31,32,46,43,54,59,51,62,31,33,61,20,22,37,67,27,33,53,63,67,49,32,64,56,43,44,44,62,50,62,60,68,63,53,25,49,45,55,66,58,41,59,41,40,33,51,57,67,37,45,23,85,98,62,53,38,35,55,23,55
2013-02-01,90,57,31,74,44,61,63,65,66,52,65,61,53,47,51,44,47,48,50,28,29,28,42,68,50,57,88,68,52,36,26,70,46,64,55,70,42,41,24,48,41,63,33,76,43,89,45,51,53,65,50,64,47,35,55,55,47,64,51,51,28,33,47,43,52,63,50,61,32,34,50,23,16,38,64,26,33,51,60,61,46,34,65,51,39,47,45,56,53,62,60,60,64,57,26,45,44,50,65,59,39,60,42,42,36,49,55,57,38,43,22,77,67,55,49,36,37,56,22,54
2013-03-01,92,56,30,71,42,62,63,67,68,52,67,61,53,49,52,44,47,50,51,28,28,27,43,66,50,56,84,65,50,34,27,72,46,66,57,67,39,43,25,51,42,67,48,78,41,92,50,65,58,69,51,64,46,35,56,60,46,63,50,49,26,32,45,42,52,67,52,55,31,34,53,19,15,36,61,25,30,47,60,61,45,36,72,53,40,47,45,53,51,62,61,63,62,58,27,45,44,49,69,60,38,61,41,43,48,49,55,59,40,44,22,75,61,55,54,40,43,54,22,55
2013-04-01,84,53,28,74,40,63,61,62,64,53,64,61,55,47,43,43,44,49,49,25,26,26,38,63,46,53,85,61,49,32,28,70,45,65,56,65,40,41,23,49,38,65,29,69,39,90,48,83,56,68,51,64,45,33,52,60,41,64,54,49,25,33,43,40,53,71,51,57,32,35,51,18,14,34,60,23,27,54,57,56,46,39,75,48,40,42,43,53,47,62,63,68,59,60,26,41,41,49,66,59,37,61,40,43,50,45,52,54,39,44,21,77,57,67,54,41,41,54,20,52
2013-05-01,84,53,28,77,38,63,61,62,64,53,65,58,56,49,44,43,43,47,48,25,25,26,40,72,47,51,81,57,47,31,26,70,43,64,54,64,36,40,23,45,39,66,26,69,36,86,56,93,57,68,49,64,44,42,53,61,43,61,49,47,25,31,40,41,54,70,50,52,30,31,47,24,16,34,59,22,28,50,57,55,46,38,76,53,47,43,50,54,47,61,63,70,59,57,26,40,40,46,63,56,37,59,38,43,53,44,57,55,37,43,20,74,60,58,51,40,43,54,21,51
2013-06-01,79,55,28,73,40,59,61,61,64,56,67,59,57,44,45,42,41,43,49,25,26,26,38,65,47,55,83,61,47,31,25,71,44,56,55,64,36,43,23,47,38,68,24,66,38,87,62,83,58,67,53,70,47,36,49,59,52,63,54,49,28,25,32,38,54,75,51,56,31,34,52,26,13,34,58,23,28,49,52,53,48,43,74,47,40,38,53,57,43,64,65,81,57,58,27,41,37,47,61,54,40,63,39,43,58,43,51,54,38,45,20,70,56,50,56,44,44,59,18,51
2013-07-01,82,49,26,72,35,61,58,60,59,48,62,55,52,35,35,37,36,37,52,24,24,23,36,62,42,50,87,63,44,31,23,69,40,52,54,63,34,43,27,38,38,59,21,67,33,80,48,59,60,66,60,65,46,33,50,60,40,58,47,47,25,21,28,35,54,80,50,55,29,30,48,19,14,31,59,22,26,47,43,48,44,53,82,44,39,38,51,57,40,64,63,75,58,55,39,38,37,45,62,51,40,69,33,48,44,40,64,51,37,37,19,70,56,49,55,48,48,65,19,49
2013-08-01,89,46,24,62,36,57,50,54,53,44,58,48,48,35,33,34,30,30,45,23,19,22,37,60,41,48,78,50,45,31,20,67,36,52,50,53,27,36,20,31,39,55,20,62,28,79,45,63,52,66,55,55,39,29,48,55,25,50,40,38,24,20,24,29,48,66,48,54,27,26,39,17,12,32,58,22,24,40,39,43,44,55,81,46,38,39,48,53,46,58,55,62,57,61,23,38,33,33,57,47,31,61,30,45,37,38,56,45,36,38,18,66,51,48,52,41,41,67,21,46
2013-09-01,68,49,30,73,38,61,62,65,60,49,66,60,55,45,48,40,42,49,47,27,24,27,38,64,44,51,82,67,44,33,23,72,44,56,54,70,39,43,22,45,38,57,27,66,41,87,41,77,52,64,47,66,46,32,51,60,47,64,53,49,26,27,34,37,48,59,60,66,31,35,51,20,12,34,57,24,24,49,57,51,42,45,61,50,42,41,44,57,51,59,60,61,62,60,28,39,34,50,65,54,36,66,41,40,46,41,57,60,32,59,18,73,55,55,51,38,41,50,20,47
2013-10-01,94,54,30,72,39,62,62,62,62,47,66,61,51,46,57,43,45,47,44,27,27,28,41,67,46,54,86,67,49,33,23,71,46,58,53,73,43,41,25,47,38,58,34,67,39,83,36,62,53,67,45,69,49,32,57,68,42,65,52,51,27,31,36,38,49,62,52,57,29,37,51,22,13,37,57,25,25,53,57,50,41,33,73,53,46,48,48,58,55,60,63,67,61,62,25,39,39,49,70,58,37,64,42,39,47,46,57,61,37,51,18,72,54,54,51,38,29,46,21,58
2013-11-01,80,54,31,69,39,63,63,58,62,44,71,58,50,48,61,45,46,49,41,29,26,28,41,66,48,55,81,60,47,33,23,73,45,55,51,72,42,40,23,48,37,59,44,65,38,79,35,57,53,65,42,73,54,39,60,78,44,61,50,48,31,29,36,37,51,59,49,60,26,32,52,35,13,35,54,25,24,50,60,51,40,33,68,64,51,51,48,65,60,56,68,75,58,57,23,36,39,43,69,55,37,60,41,38,40,49,56,60,34,45,18,72,53,55,42,35,28,45,23,57
2013-12-01,85,54,31,68,40,60,59,61,63,44,73,55,48,47,52,45,43,44,35,31,23,28,47,71,48,54,86,58,46,34,24,81,42,52,48,61,36,41,22,50,34,63,43,69,32,74,28,46,60,63,44,75,58,58,68,91,37,55,47,48,33,27,31,35,47,66,46,56,22,38,50,59,25,32,53,27,24,46,55,52,40,28,58,73,57,60,53,80,54,55,79,84,59,65,20,34,43,38,57,53,37,57,37,35,53,58,66,57,35,40,17,69,55,49,43,36,28,48,26,60
2014-01-01,82,55,30,73,35,65,61,61,65,48,70,61,53,50,48,46,48,49,45,28,26,29,43,75,45,53,86,71,45,29,24,75,49,55,51,69,44,40,24,49,36,61,30,74,42,78,32,42,52,68,50,80,51,33,55,73,45,66,53,51,29,30,36,37,47,65,57,68,29,38,67,22,19,36,55,25,22,51,61,54,40,30,65,58,44,47,55,61,56,61,63,66,66,60,25,45,38,53,66,58,38,63,41,40,80,69,61,69,33,47,17,76,58,60,50,39,38,56,23,56
2014-02-01,84,52,29,71,36,63,62,58,65,48,61,61,56,48,47,44,45,49,47,25,26,28,39,70,45,52,83,67,44,29,23,74,48,61,53,70,42,38,24,49,35,62,29,67,41,81,37,49,52,66,49,64,45,37,57,61,44,66,53,51,25,33,35,41,47,69,57,69,29,37,51,24,15,35,51,23,23,50,60,49,41,33,68,55,40,49,50,56,57,62,64,63,67,63,25,43,40,51,66,59,39,62,41,41,52,49,65,56,34,46,16,76,58,57,51,41,38,55,22,56
2014-03-01,67,51,27,66,33,63,59,55,61,57,60,65,50,47,43,41,44,48,47,23,24,26,38,66,43,53,76,62,41,26,21,74,46,61,54,65,38,38,21,48,34,60,39,66,38,75,30,66,53,68,50,65,43,33,51,63,42,65,64,49,24,45,34,40,47,70,56,55,29,39,50,18,13,36,50,23,21,50,59,50,39,32,74,50,38,44,46,51,53,61,64,64,62,61,24,40,36,46,64,55,37,66,40,41,55,46,57,54,31,45,16,76,56,55,59,39,39,53,21,53
2014-04-01,68,51,27,71,33,62,59,55,61,49,61,60,52,48,42,42,41,54,46,23,25,26,38,65,43,52,78,63,43,26,21,74,45,65,54,67,40,38,21,45,34,60,28,70,36,76,39,82,56,70,52,68,42,34,54,66,39,64,57,48,24,31,32,38,49,73,56,56,29,37,51,19,14,37,52,21,19,49,53,45,42,37,79,50,42,45,47,54,53,62,65,69,60,66,24,43,34,45,62,56,38,66,39,42,52,43,58,54,32,45,15,73,54,52,53,42,42,57,20,52
2014-05-01,67,50,25,71,32,62,56,51,60,48,60,57,55,47,42,42,39,53,45,22,22,25,38,65,42,49,72,56,40,26,20,74,44,62,52,62,35,37,19,42,34,61,26,68,33,71,44,90,57,67,47,67,41,43,53,64,39,59,54,43,24,29,33,37,48,74,56,54,27,38,49,24,14,35,50,20,18,46,52,45,41,37,74,53,45,45,47,56,48,59,66,72,59,64,25,39,33,46,62,52,36,63,37,43,57,42,59,53,33,41,15,74,58,49,50,41,39,54,19,52
2014-06-01,73,47,25,67,32,61,58,51,59,46,60,56,79,43,41,37,38,43,45,22,22,24,35,58,40,48,78,58,39,26,20,72,43,55,52,64,37,45,21,45,32,68,22,69,34,68,44,75,55,64,54,70,43,35,50,64,45,62,51,45,23,24,30,36,47,76,53,55,28,39,49,24,12,32,49,20,18,45,47,44,46,42,72,47,42,40,44,56,42,63,65,70,56,61,25,36,31,43,59,52,36,63,36,41,56,39,50,52,30,43,15,71,57,47,52,45,40,60,17,52
2014-07-01,72,46,25,66,32,62,54,53,60,50,59,55,59,37,35,36,34,36,48,23,21,23,35,61,40,49,80,63,39,27,20,72,41,53,52,64,35,41,19,41,35,60,23,74,31,69,55,62,58,67,58,66,43,33,51,66,36,59,49,44,24,20,26,32,50,77,52,59,29,38,48,19,14,35,54,20,20,45,42,41,42,39,79,48,41,42,47,62,49,65,63,66,58,67,39,38,33,42,61,51,38,68,30,45,38,39,51,51,32,39,15,69,58,50,58,45,51,66,19,52
2014-08-01,76,47,23,60,30,60,48,45,54,46,55,48,46,35,33,33,31,32,46,23,18,22,35,62,38,47,71,50,40,26,17,69,38,53,50,54,29,35,17,33,35,56,21,64,27,68,48,67,53,68,53,60,37,29,51,60,24,48,41,38,24,20,24,27,46,67,53,59,26,30,41,18,12,32,50,20,19,39,39,37,39,45,86,49,40,41,49,56,48,59,58,61,58,67,22,39,30,34,59,48,30,61,30,45,37,37,53,47,32,41,14,66,53,48,52,43,41,67,20,51
2014-09-01,59,45,27,69,28,60,58,55,59,45,58,61,49,43,45,39,41,46,45,24,23,26,39,59,39,48,77,66,36,23,19,72,46,54,52,66,41,41,20,50,32,55,27,62,40,72,33,71,50,64,47,63,43,30,50,61,45,62,54,47,23,27,30,35,45,61,63,66,29,37,49,19,12,32,49,22,16,47,56,42,39,38,59,48,40,40,45,54,48,60,58,61,61,61,25,36,28,48,64,57,36,64,40,40,41,38,55,57,30,59,14,70,53,49,52,39,33,51,29,48
2014-10-01,77,50,27,69,33,63,60,52,61,42,63,58,47,44,55,42,42,47,42,25,24,26,44,65,41,51,78,65,41,26,21,72,48,57,53,70,42,40,22,47,32,58,33,68,37,71,31,63,55,66,45,68,46,32,55,69,38,66,53,48,24,29,32,36,47,61,54,59,28,41,51,21,14,33,47,21,18,51,56,42,39,32,64,54,43,47,44,57,54,62,65,64,58,62,22,38,35,47,66,56,36,62,39,39,62,42,54,58,32,42,14,73,52,54,45,37,29,47,27,52
2014-11-01,73,51,29,67,33,66,59,53,63,41,68,59,47,46,59,45,44,50,38,27,23,26,39,66,43,49,77,61,41,27,21,74,46,57,50,69,42,37,20,48,33,60,43,66,36,75,27,57,54,65,42,74,51,40,62,81,41,62,52,47,28,32,34,35,50,61,51,64,27,40,50,36,13,37,48,23,19,49,61,44,40,32,59,68,50,53,46,70,62,60,73,80,60,62,22,36,35,43,67,58,39,62,39,35,41,47,53,58,32,41,14,74,55,60,43,35,29,47,30,51
2014-12-01,72,52,29,69,34,60,57,51,62,44,72,55,43,46,51,44,43,45,36,27,22,26,39,69,46,49,81,61,44,29,21,83,44,54,48,62,38,39,18,45,31,56,43,69,31,65,33,44,58,65,43,77,52,61,69,88,35,57,47,47,33,29,30,34,48,67,46,59,23,41,50,61,25,34,44,23,20,52,53,47,39,30,64,74,57,61,47,84,56,59,81,81,61,67,23,35,38,40,61,54,38,56,37,35,29,49,54,59,33,41,14,70,58,52,45,36,26,50,32,53
2015-01-01,65,49,27,70,31,64,59,51,68,61,63,67,46,49,45,44,43,48,43,25,23,26,39,64,44,49,79,71,40,25,21,72,48,52,50,67,41,38,20,54,31,60,28,82,38,68,37,40,50,65,45,79,47,33,56,74,43,63,63,47,27,30,31,34,47,63,57,79,28,40,56,21,18,36,47,21,18,53,60,62,39,28,57,57,44,47,45,61,52,62,63,64,63,59,25,44,33,49,66,86,38,58,39,38,32,53,57,62,29,47,13,75,58,56,47,36,32,53,28,48
2015-02-01,64,48,27,69,32,63,60,49,65,46,58,60,45,45,43,42,42,47,46,24,24,25,39,70,43,49,77,75,42,26,21,74,48,56,53,70,41,37,20,47,32,59,34,72,39,67,37,45,51,67,50,66,42,37,59,64,39,66,53,47,24,30,32,35,49,67,60,66,31,41,52,26,15,33,47,21,17,57,58,46,37,30,60,56,39,51,44,57,52,65,67,60,68,66,26,39,34,49,69,59,38,63,39,41,34,44,59,59,32,44,13,75,60,60,48,39,35,56,28,50
2015-03-01,67,46,26,69,31,64,60,47,62,46,58,61,48,46,41,43,42,49,46,24,24,26,37,62,40,46,76,70,41,24,20,76,49,62,54,68,42,38,21,50,33,58,46,73,40,69,30,60,54,68,49,67,41,35,55,65,44,67,55,46,23,36,31,36,49,67,62,60,29,45,52,20,13,37,48,21,15,59,61,45,38,37,64,53,40,46,42,55,52,66,66,63,65,69,28,38,32,47,69,57,37,69,43,41,43,39,51,57,29,45,13,75,57,61,56,40,36,52,24,46
2015-04-01,58,49,25,71,30,63,58,46,61,44,55,56,49,45,38,41,37,44,46,22,22,24,36,63,40,46,76,63,39,23,20,74,46,65,53,66,40,37,19,46,28,56,27,67,34,67,37,77,53,70,49,66,40,34,54,64,36,63,51,45,21,32,27,34,48,73,60,56,29,45,45,19,15,32,41,19,15,52,56,41,38,36,75,50,44,44,44,52,48,66,66,69,60,67,24,38,31,43,65,58,36,65,37,41,45,42,60,52,29,46,13,71,57,55,53,41,39,56,22,46
2015-05-01,67,47,23,69,29,65,56,43,60,46,59,56,50,44,40,42,36,44,44,21,20,23,39,62,40,45,70,56,38,23,19,75,45,63,53,61,38,35,17,43,29,60,25,70,32,65,42,96,55,69,49,68,38,45,55,65,39,62,50,44,23,29,26,31,48,75,58,54,28,47,46,24,14,35,42,20,15,51,55,41,41,37,74,55,50,45,47,58,50,61,70,81,60,66,23,40,29,43,65,54,35,66,38,41,49,40,64,53,31,44,13,74,60,48,49,42,39,59,22,46
2015-06-01,66,45,24,72,30,63,59,46,61,46,59,60,51,43,39,40,38,47,48,22,22,23,36,60,39,44,78,66,39,23,19,75,47,64,55,66,39,39,18,45,29,57,24,72,36,64,46,71,55,65,53,73,42,38,54,66,46,64,57,47,23,27,26,31,50,79,60,58,29,51,48,27,14,34,42,20,14,50,53,38,45,42,66,51,42,43,45,58,44,69,65,70,61,67,26,37,30,47,65,63,40,72,39,41,47,37,53,51,29,46,13,74,61,48,53,50,42,62,25,45
